"date","consumption"
2014-05-29 19:00:00,13.8100666666666
2014-05-29 20:00:00,7.70144915254235
2014-05-29 21:00:00,2.64158333333333
2014-05-29 22:00:00,1.81683333333334
2014-05-29 23:00:00,1.4161
2014-05-30 00:00:00,1.35126666666667
2014-05-30 01:00:00,1.58504166666666
2014-05-30 02:00:00,1.55651666666666
2014-05-30 03:00:00,1.66198333333333
2014-05-30 04:00:00,1.61055
2014-05-30 05:00:00,1.61683333333334
2014-05-30 06:00:00,1.7875
2014-05-30 07:00:00,1.57046666666667
2014-05-30 08:00:00,1.62550833333334
2014-05-30 09:00:00,1.57075833333334
2014-05-30 10:00:00,1.44450833333334
2014-05-30 11:00:00,1.72145833333334
2014-05-30 12:00:00,3.690525
2014-05-30 13:00:00,1.45599166666667
2014-05-30 14:00:00,3.4985
2014-05-30 15:00:00,2.53109166666666
2014-05-30 16:00:00,2.952125
2014-05-30 17:00:00,3.75485
2014-05-30 18:00:00,3.87965833333334
2014-05-30 19:00:00,2.917975
2014-05-30 20:00:00,2.45091398305085
2014-05-30 21:00:00,3.39513333333334
2014-05-30 22:00:00,2.78490833333334
2014-05-30 23:00:00,1.327925
2014-05-31 00:00:00,1.333475
2014-05-31 01:00:00,1.34455833333334
2014-05-31 02:00:00,1.42921666666667
2014-05-31 03:00:00,2.68400833333334
2014-05-31 04:00:00,2.00959166666666
2014-05-31 05:00:00,1.316975
2014-05-31 06:00:00,1.33926666666667
2014-05-31 07:00:00,2.69895833333333
2014-05-31 08:00:00,2.15815
2014-05-31 09:00:00,4.83106666666666
2014-05-31 10:00:00,4.13624166666667
2014-05-31 11:00:00,2.35975
2014-05-31 12:00:00,3.0851
2014-05-31 13:00:00,5.45411666666665
2014-05-31 14:00:00,6.13029166666665
2014-05-31 15:00:00,5.00463333333335
2014-05-31 16:00:00,4.12063333333333
2014-05-31 17:00:00,3.41891666666667
2014-05-31 18:00:00,7.68685
2014-05-31 19:00:00,9.173025
2014-05-31 20:00:00,1.62667937853107
